cog-z,cog-y,cog-x,leftknee-z,leftknee-y,leftknee-x,rightknee-z,rightknee-y,rightknee-x,leftankle-z,leftankle-y,leftankle-x,rightankle-z,rightankle-y,rightankle-x,output
2.055664063,1.728515625,1.469726563,1.66015625,1.7578125,2.177734375,0.395507813,0.400390625,0.405273438,1.66015625,1.7578125,2.177734375,2.026367188,1.728515625,1.728515625,1
2.03125,1.796875,1.71875,1.69921875,1.884765625,2.158203125,0.405273438,0.395507813,0.400390625,1.69921875,1.884765625,2.158203125,2.045898438,1.733398438,1.787109375,1
2.065429688,1.77734375,1.640625,1.650390625,1.66015625,1.9921875,0.400390625,0.41015625,0.419921875,1.650390625,1.66015625,1.9921875,1.977539063,1.704101563,1.748046875,1
2.03125,1.850585938,1.596679688,1.625976563,1.767578125,2.05078125,0.444335938,0.400390625,0.405273438,1.625976563,1.767578125,2.05078125,2.03125,1.723632813,1.767578125,1
2.03125,1.77734375,1.71875,1.518554688,1.748046875,1.865234375,0.439453125,0.444335938,0.424804688,1.518554688,1.748046875,1.865234375,2.026367188,1.728515625,1.772460938,1
2.055664063,1.77734375,1.66015625,1.69921875,1.791992188,2.036132813,0.405273438,0.400390625,0.405273438,1.69921875,1.791992188,2.036132813,2.006835938,1.567382813,1.85546875,1
1.826171875,1.748046875,1.811523438,1.586914063,1.733398438,2.021484375,0.444335938,0.4296875,0.439453125,1.586914063,1.733398438,2.021484375,2.03125,1.733398438,1.845703125,1
2.1484375,1.708984375,1.376953125,1.62109375,1.806640625,2.104492188,0.390625,0.395507813,0.395507813,1.62109375,1.806640625,2.104492188,2.01171875,1.723632813,1.733398438,1
2.041015625,1.806640625,1.733398438,1.669921875,1.840820313,2.177734375,0.390625,0.385742188,0.385742188,1.669921875,1.840820313,2.177734375,2.026367188,1.708984375,1.782226563,1
2.104492188,1.811523438,1.655273438,1.748046875,1.772460938,2.075195313,0.400390625,0.390625,0.400390625,1.748046875,1.772460938,2.075195313,2.016601563,1.6796875,1.791992188,1
1.987304688,1.806640625,1.591796875,1.650390625,1.77734375,2.021484375,0.415039063,0.400390625,0.400390625,1.650390625,1.77734375,2.021484375,2.045898438,1.821289063,1.733398438,1
2.060546875,1.840820313,1.723632813,1.7578125,1.850585938,1.850585938,0.390625,0.390625,0.415039063,1.7578125,1.850585938,1.850585938,2.01171875,1.728515625,1.77734375,1
2.041015625,1.787109375,1.650390625,1.93359375,1.860351563,2.0703125,0.380859375,0.366210938,0.375976563,1.93359375,1.860351563,2.0703125,2.045898438,1.655273438,1.875,1
1.772460938,1.733398438,1.713867188,1.6015625,1.767578125,2.03125,0.4296875,0.419921875,0.419921875,1.6015625,1.767578125,2.03125,2.01171875,1.762695313,1.840820313,1
2.060546875,1.723632813,1.499023438,1.630859375,1.782226563,2.0703125,0.400390625,0.395507813,0.405273438,1.630859375,1.782226563,2.0703125,1.997070313,1.708984375,1.73828125,1
2.036132813,1.801757813,1.684570313,1.694335938,1.899414063,2.143554688,0.419921875,0.405273438,0.419921875,1.694335938,1.899414063,2.143554688,2.03125,1.708984375,1.782226563,1
2.080078125,1.806640625,1.650390625,1.5625,1.54296875,2.006835938,0.41015625,0.395507813,0.400390625,1.5625,1.54296875,2.006835938,2.080078125,1.684570313,1.801757813,1
1.845703125,1.767578125,1.572265625,1.606445313,1.752929688,2.036132813,0.434570313,0.415039063,0.419921875,1.606445313,1.752929688,2.036132813,2.006835938,1.748046875,1.860351563,1
2.099609375,1.73828125,1.694335938,1.596679688,1.73828125,2.138671875,0.390625,0.385742188,0.400390625,1.596679688,1.73828125,2.138671875,2.026367188,1.704101563,1.782226563,1
2.05078125,1.787109375,1.733398438,1.71875,1.787109375,2.124023438,0.4296875,0.395507813,0.400390625,1.71875,1.787109375,2.124023438,2.05078125,1.708984375,1.762695313,1
2.1484375,1.752929688,1.71875,1.635742188,1.77734375,2.016601563,0.400390625,0.41015625,0.405273438,1.635742188,1.77734375,2.016601563,2.03125,1.733398438,1.821289063,1
2.109375,1.958007813,1.591796875,1.645507813,1.806640625,2.036132813,0.41015625,0.41015625,0.41015625,1.645507813,1.806640625,2.036132813,2.026367188,1.762695313,1.748046875,1
2.05078125,1.8359375,1.669921875,1.62109375,1.77734375,2.016601563,0.400390625,0.405273438,0.390625,1.62109375,1.77734375,2.016601563,2.036132813,1.723632813,1.733398438,1
2.045898438,1.772460938,1.669921875,1.479492188,1.625976563,1.997070313,0.390625,0.385742188,0.385742188,1.479492188,1.625976563,1.997070313,2.026367188,1.748046875,1.752929688,1
2.099609375,1.733398438,1.6796875,1.655273438,1.787109375,2.060546875,0.380859375,0.37109375,0.390625,1.655273438,1.787109375,2.060546875,2.016601563,1.6796875,1.787109375,1
1.928710938,1.801757813,1.69921875,1.616210938,1.767578125,2.041015625,0.439453125,0.424804688,0.419921875,1.616210938,1.767578125,2.041015625,1.9921875,1.748046875,1.85546875,1
2.197265625,1.723632813,1.640625,1.591796875,1.723632813,2.124023438,0.405273438,0.405273438,0.415039063,1.591796875,1.723632813,2.124023438,2.041015625,1.713867188,1.7578125,1
2.045898438,1.801757813,1.723632813,1.640625,1.762695313,2.163085938,0.405273438,0.405273438,0.41015625,1.640625,1.762695313,2.163085938,2.065429688,1.625976563,1.762695313,1
2.1484375,1.806640625,1.596679688,1.5625,1.743164063,2.016601563,0.41015625,0.41015625,0.424804688,1.5625,1.743164063,2.016601563,2.01171875,1.743164063,1.81640625,1
2.216796875,1.77734375,1.635742188,1.655273438,1.772460938,2.075195313,0.400390625,0.400390625,0.400390625,1.655273438,1.772460938,2.075195313,2.03125,1.704101563,1.73828125,1
2.045898438,1.791992188,1.713867188,1.54296875,1.748046875,1.875,0.385742188,0.390625,0.390625,1.54296875,1.748046875,1.875,2.026367188,1.728515625,1.767578125,1
2.065429688,1.782226563,1.66015625,1.845703125,1.71875,1.997070313,0.385742188,0.380859375,0.390625,1.845703125,1.71875,1.997070313,1.962890625,1.611328125,1.796875,1
1.811523438,1.743164063,1.801757813,1.6015625,1.782226563,2.045898438,0.463867188,0.434570313,0.439453125,1.6015625,1.782226563,2.045898438,2.021484375,1.7578125,1.845703125,1
2.036132813,1.85546875,1.625976563,1.640625,1.71875,2.2265625,0.434570313,0.405273438,0.405273438,1.640625,1.71875,2.2265625,2.021484375,1.728515625,1.767578125,1
2.036132813,1.772460938,1.733398438,1.650390625,1.845703125,2.163085938,0.405273438,0.395507813,0.390625,1.650390625,1.845703125,2.163085938,2.041015625,1.728515625,1.762695313,1
2.124023438,1.831054688,1.723632813,1.552734375,1.787109375,2.060546875,0.405273438,0.41015625,0.41015625,1.552734375,1.787109375,2.060546875,1.997070313,1.708984375,1.791992188,1
2.006835938,1.850585938,1.586914063,1.606445313,1.77734375,2.05078125,0.424804688,0.419921875,0.419921875,1.606445313,1.77734375,2.05078125,2.060546875,1.787109375,1.743164063,1
2.124023438,1.787109375,1.73828125,1.713867188,1.7578125,1.806640625,0.390625,0.390625,0.405273438,1.713867188,1.7578125,1.806640625,2.006835938,1.71875,1.787109375,1
2.036132813,1.796875,1.733398438,1.684570313,1.694335938,2.03125,0.385742188,0.390625,0.375976563,1.684570313,1.694335938,2.03125,1.953125,1.635742188,1.806640625,1
1.889648438,1.713867188,1.787109375,1.596679688,1.787109375,2.03125,0.439453125,0.434570313,0.439453125,1.596679688,1.787109375,2.03125,2.021484375,1.7578125,1.845703125,1
2.080078125,1.743164063,1.459960938,1.645507813,1.772460938,2.1875,0.424804688,0.405273438,0.439453125,1.645507813,1.772460938,2.1875,2.021484375,1.704101563,1.752929688,1
2.041015625,1.801757813,1.708984375,1.69921875,1.865234375,2.16796875,0.415039063,0.419921875,0.415039063,1.69921875,1.865234375,2.16796875,2.026367188,1.71875,1.787109375,1
2.05078125,1.782226563,1.62109375,1.025390625,1.708984375,1.977539063,0.41015625,0.390625,0.400390625,1.025390625,1.708984375,1.977539063,2.006835938,1.669921875,1.782226563,1
1.958007813,1.870117188,1.586914063,1.635742188,1.767578125,2.026367188,0.434570313,0.415039063,0.419921875,1.635742188,1.767578125,2.026367188,2.016601563,1.762695313,1.787109375,1
2.241210938,1.948242188,1.650390625,1.625976563,1.8359375,1.89453125,0.405273438,0.419921875,0.415039063,1.625976563,1.8359375,1.89453125,2.006835938,1.708984375,1.787109375,1
2.05078125,1.806640625,1.674804688,1.6796875,1.748046875,2.158203125,0.390625,0.380859375,0.37109375,1.6796875,1.748046875,2.158203125,2.021484375,1.73828125,1.796875,1
2.16796875,1.801757813,1.713867188,1.665039063,1.743164063,2.016601563,0.395507813,0.380859375,0.385742188,1.665039063,1.743164063,2.016601563,2.03125,1.733398438,1.821289063,1
2.172851563,1.81640625,1.591796875,1.596679688,1.762695313,2.036132813,0.424804688,0.424804688,0.424804688,1.596679688,1.762695313,2.036132813,2.133789063,1.694335938,1.7578125,1
1.997070313,1.826171875,1.694335938,1.801757813,1.77734375,1.840820313,0.41015625,0.390625,0.415039063,1.801757813,1.77734375,1.840820313,2.060546875,1.772460938,1.71875,1
2.055664063,1.801757813,1.606445313,1.650390625,1.85546875,2.060546875,0.424804688,0.4296875,0.415039063,1.650390625,1.85546875,2.060546875,2.065429688,1.71875,1.826171875,1
2.075195313,1.782226563,1.625976563,1.606445313,1.723632813,2.055664063,0.41015625,0.385742188,0.400390625,1.606445313,1.723632813,2.055664063,2.021484375,1.723632813,1.840820313,1
2.045898438,1.787109375,1.787109375,1.606445313,1.733398438,2.016601563,0.41015625,0.400390625,0.400390625,1.606445313,1.733398438,2.016601563,2.026367188,1.748046875,1.870117188,1
2.006835938,1.7578125,1.6796875,1.547851563,1.743164063,2.12890625,0.415039063,0.390625,0.390625,1.547851563,1.743164063,2.12890625,2.03125,1.71875,1.782226563,1
2.05078125,1.796875,1.655273438,1.674804688,1.684570313,2.099609375,0.4296875,0.4296875,0.424804688,1.674804688,1.684570313,2.099609375,2.133789063,1.655273438,1.743164063,1
2.1875,1.787109375,1.547851563,1.567382813,1.748046875,2.041015625,0.424804688,0.419921875,0.4296875,1.567382813,1.748046875,2.041015625,2.026367188,1.743164063,1.826171875,1
2.197265625,1.762695313,1.640625,1.645507813,1.772460938,2.075195313,0.41015625,0.41015625,0.415039063,1.645507813,1.772460938,2.075195313,2.138671875,1.728515625,1.69921875,1
2.05078125,1.796875,1.689453125,1.567382813,1.772460938,1.875,0.400390625,0.400390625,0.385742188,1.567382813,1.772460938,1.875,2.021484375,1.723632813,1.7578125,1
2.0703125,1.782226563,1.645507813,1.93359375,1.8359375,2.016601563,0.390625,0.395507813,0.4296875,1.93359375,1.8359375,2.016601563,2.021484375,1.713867188,1.8359375,1
1.77734375,1.787109375,1.66015625,1.6015625,1.77734375,2.036132813,0.434570313,0.4296875,0.439453125,1.6015625,1.77734375,2.036132813,2.001953125,1.752929688,1.845703125,1
2.099609375,1.723632813,1.518554688,1.66015625,1.787109375,2.114257813,0.41015625,0.395507813,0.405273438,1.66015625,1.787109375,2.114257813,2.026367188,1.69921875,1.733398438,1
2.041015625,1.77734375,1.708984375,1.684570313,1.879882813,2.177734375,0.498046875,0.463867188,0.48828125,1.684570313,1.879882813,2.177734375,2.026367188,1.733398438,1.806640625,1
2.065429688,1.787109375,1.625976563,1.938476563,1.85546875,1.958007813,0.380859375,0.385742188,0.380859375,1.938476563,1.85546875,1.958007813,2.001953125,1.694335938,1.801757813,1
1.7578125,1.782226563,1.767578125,1.62109375,1.787109375,2.041015625,0.44921875,0.444335938,0.434570313,1.62109375,1.787109375,2.041015625,2.021484375,1.7578125,1.840820313,1
2.094726563,1.46484375,1.547851563,1.596679688,1.767578125,2.275390625,0.41015625,0.424804688,0.434570313,1.596679688,1.767578125,2.275390625,2.026367188,1.728515625,1.743164063,1
2.036132813,1.791992188,1.713867188,1.71875,1.831054688,2.133789063,0.419921875,0.41015625,0.41015625,1.71875,1.831054688,2.133789063,2.041015625,1.723632813,1.772460938,1
2.075195313,1.791992188,1.655273438,1.513671875,1.762695313,1.977539063,0.41015625,0.405273438,0.395507813,1.513671875,1.762695313,1.977539063,2.006835938,1.674804688,1.791992188,1
1.89453125,1.796875,1.547851563,1.596679688,1.7578125,2.021484375,0.424804688,0.419921875,0.4296875,1.596679688,1.7578125,2.021484375,2.026367188,1.787109375,1.879882813,1
2.182617188,1.787109375,1.635742188,1.50390625,1.831054688,2.143554688,0.434570313,0.439453125,0.439453125,1.50390625,1.831054688,2.143554688,2.001953125,1.71875,1.791992188,1
2.03125,1.806640625,1.69921875,1.674804688,1.762695313,2.197265625,0.405273438,0.41015625,0.400390625,1.674804688,1.762695313,2.197265625,2.065429688,1.66015625,1.8359375,1
2.275390625,1.796875,1.5625,1.547851563,1.762695313,2.021484375,0.400390625,0.41015625,0.415039063,1.547851563,1.762695313,2.021484375,1.9921875,1.733398438,1.8359375,1
2.20703125,1.733398438,1.611328125,1.650390625,1.787109375,2.0703125,0.400390625,0.419921875,0.4296875,1.650390625,1.787109375,2.0703125,2.133789063,1.689453125,1.845703125,1
2.05078125,1.801757813,1.723632813,1.552734375,1.728515625,1.821289063,0.395507813,0.405273438,0.405273438,1.552734375,1.728515625,1.821289063,2.026367188,1.748046875,1.806640625,1
2.055664063,1.787109375,1.630859375,1.77734375,1.787109375,2.060546875,0.366210938,0.380859375,0.380859375,1.77734375,1.787109375,2.060546875,1.97265625,1.625976563,1.81640625,1
1.811523438,1.728515625,1.728515625,1.606445313,1.782226563,2.045898438,0.419921875,0.41015625,0.419921875,1.606445313,1.782226563,2.045898438,2.001953125,1.77734375,1.831054688,1
2.041015625,1.762695313,2.314453125,1.62109375,1.752929688,2.241210938,0.41015625,0.395507813,0.424804688,1.62109375,1.752929688,2.241210938,2.045898438,1.713867188,1.796875,1
2.065429688,1.791992188,1.704101563,1.743164063,1.743164063,2.192382813,0.405273438,0.41015625,0.41015625,1.743164063,1.743164063,2.192382813,2.094726563,1.635742188,1.69921875,1
2.231445313,1.767578125,1.58203125,1.591796875,1.7578125,2.036132813,0.375976563,0.380859375,0.395507813,1.591796875,1.7578125,2.036132813,2.045898438,1.73828125,1.801757813,1
2.114257813,1.845703125,1.635742188,1.645507813,1.796875,2.05078125,0.395507813,0.395507813,0.41015625,1.645507813,1.796875,2.05078125,2.05078125,1.77734375,1.708984375,1
2.124023438,1.518554688,1.733398438,1.586914063,1.6796875,2.084960938,0.41015625,0.400390625,0.395507813,1.586914063,1.6796875,2.084960938,2.05078125,1.73828125,1.743164063,1
2.041015625,1.748046875,1.66015625,1.489257813,1.6796875,1.997070313,0.41015625,0.41015625,0.41015625,1.489257813,1.6796875,1.997070313,2.036132813,1.625976563,1.669921875,1
2.241210938,1.752929688,1.694335938,1.611328125,1.7578125,2.03125,0.390625,0.390625,0.395507813,1.611328125,1.7578125,2.03125,2.021484375,1.71875,1.801757813,1
2.119140625,1.865234375,1.606445313,1.625976563,1.772460938,2.036132813,0.41015625,0.395507813,0.415039063,1.625976563,1.772460938,2.036132813,2.0703125,1.743164063,1.77734375,1
2.104492188,1.796875,1.655273438,1.5625,1.81640625,2.075195313,0.478515625,0.463867188,0.400390625,1.5625,1.81640625,2.075195313,2.021484375,1.708984375,1.787109375,1
2.060546875,1.782226563,1.704101563,1.650390625,1.7578125,2.1875,0.4296875,0.415039063,0.41015625,1.650390625,1.7578125,2.1875,2.05078125,1.713867188,1.801757813,1
2.172851563,1.796875,1.73828125,1.616210938,1.73828125,1.9921875,0.395507813,0.380859375,0.400390625,1.616210938,1.73828125,1.9921875,1.987304688,1.694335938,1.796875,1
2.065429688,1.870117188,1.58203125,1.62109375,1.7578125,2.041015625,0.424804688,0.41015625,0.415039063,1.62109375,1.7578125,2.041015625,2.099609375,1.748046875,1.728515625,1
2.12890625,1.826171875,1.733398438,1.704101563,1.7578125,1.860351563,0.434570313,0.395507813,0.41015625,1.704101563,1.7578125,1.860351563,2.016601563,1.723632813,1.77734375,1
2.041015625,1.826171875,1.689453125,1.66015625,1.689453125,2.119140625,0.41015625,0.390625,0.400390625,1.66015625,1.689453125,2.119140625,2.16796875,1.733398438,1.762695313,1
2.124023438,1.85546875,1.787109375,1.572265625,1.73828125,2.03125,0.48828125,0.498046875,0.502929688,1.572265625,1.73828125,2.03125,1.967773438,1.767578125,1.81640625,1
2.045898438,1.7578125,2.192382813,1.640625,1.782226563,2.255859375,0.483398438,0.463867188,0.454101563,1.640625,1.782226563,2.255859375,1.9921875,1.71875,1.748046875,1
2.05078125,1.791992188,1.708984375,1.6796875,1.870117188,2.1875,0.458984375,0.44921875,0.483398438,1.6796875,1.870117188,2.1875,2.045898438,1.713867188,1.811523438,1
2.080078125,1.801757813,1.704101563,1.494140625,1.89453125,2.045898438,0.493164063,0.44921875,0.439453125,1.494140625,1.89453125,2.045898438,1.987304688,1.69921875,1.752929688,1
1.967773438,1.831054688,1.54296875,1.577148438,1.767578125,2.026367188,0.48828125,0.483398438,0.473632813,1.577148438,1.767578125,2.026367188,2.045898438,1.743164063,1.796875,1
2.1875,1.860351563,1.650390625,1.586914063,1.801757813,1.8359375,0.44921875,0.4296875,0.439453125,1.586914063,1.801757813,1.8359375,2.026367188,1.71875,1.77734375,1
2.045898438,1.787109375,1.640625,1.743164063,1.728515625,2.03125,0.424804688,0.395507813,0.405273438,1.743164063,1.728515625,2.03125,2.055664063,1.635742188,1.733398438,1
1.85546875,1.684570313,1.782226563,1.586914063,1.767578125,2.03125,0.444335938,0.439453125,0.434570313,1.586914063,1.767578125,2.03125,2.006835938,1.767578125,1.831054688,1
2.055664063,1.796875,2.739257813,1.606445313,1.767578125,2.255859375,0.434570313,0.419921875,0.419921875,1.606445313,1.767578125,2.255859375,2.036132813,1.713867188,1.752929688,1
2.041015625,1.787109375,1.689453125,1.694335938,1.821289063,2.255859375,0.415039063,0.405273438,0.424804688,1.694335938,1.821289063,2.255859375,2.055664063,1.640625,1.650390625,1
2.060546875,1.762695313,1.796875,1.58203125,1.7578125,2.016601563,0.419921875,0.415039063,0.41015625,1.58203125,1.7578125,2.016601563,2.03125,1.762695313,1.806640625,1
2.231445313,1.7578125,1.586914063,1.674804688,1.762695313,2.05078125,0.419921875,0.405273438,0.424804688,1.674804688,1.762695313,2.05078125,2.045898438,1.694335938,1.723632813,1
2.045898438,1.796875,1.6796875,1.58203125,1.772460938,1.9921875,0.424804688,0.41015625,0.400390625,1.58203125,1.772460938,1.9921875,2.036132813,1.743164063,1.767578125,1
2.075195313,1.787109375,1.66015625,1.611328125,1.889648438,2.065429688,0.415039063,0.395507813,0.395507813,1.611328125,1.889648438,2.065429688,2.016601563,1.704101563,1.801757813,1
2.16796875,1.772460938,1.557617188,1.5234375,1.743164063,2.0703125,0.4296875,0.415039063,0.400390625,1.5234375,1.743164063,2.0703125,2.1484375,1.694335938,1.73828125,1
2.036132813,1.826171875,1.669921875,1.5625,1.694335938,1.889648438,0.424804688,0.434570313,0.444335938,1.5625,1.694335938,1.889648438,2.05078125,1.806640625,1.796875,1
2.036132813,1.801757813,1.635742188,1.674804688,1.723632813,2.041015625,0.327148438,0.336914063,0.322265625,1.674804688,1.723632813,2.041015625,2.006835938,1.5625,1.713867188,1
2.021484375,1.801757813,1.635742188,1.669921875,1.71875,2.045898438,0.327148438,0.327148438,0.327148438,1.669921875,1.71875,2.045898438,2.006835938,1.5625,1.723632813,1
2.021484375,1.801757813,1.630859375,1.674804688,1.71875,2.041015625,0.341796875,0.317382813,0.336914063,1.674804688,1.71875,2.041015625,2.016601563,1.557617188,1.708984375,1
2.026367188,1.796875,1.635742188,1.669921875,1.71875,2.03125,0.327148438,0.33203125,0.33203125,1.669921875,1.71875,2.03125,2.01171875,1.5625,1.713867188,1
2.021484375,1.801757813,1.635742188,1.665039063,1.728515625,2.041015625,0.317382813,0.33203125,0.317382813,1.665039063,1.728515625,2.041015625,2.006835938,1.557617188,1.728515625,1
2.026367188,1.806640625,1.640625,1.665039063,1.728515625,2.041015625,0.327148438,0.327148438,0.327148438,1.665039063,1.728515625,2.041015625,2.006835938,1.5625,1.71875,1
2.036132813,1.796875,1.650390625,1.665039063,1.733398438,2.03125,0.33203125,0.327148438,0.322265625,1.665039063,1.733398438,2.03125,2.016601563,1.552734375,1.723632813,1
2.041015625,1.801757813,1.650390625,1.674804688,1.743164063,2.036132813,0.322265625,0.317382813,0.327148438,1.674804688,1.743164063,2.036132813,2.001953125,1.547851563,1.73828125,1
2.026367188,1.77734375,1.630859375,1.665039063,1.748046875,2.03125,0.322265625,0.341796875,0.322265625,1.665039063,1.748046875,2.03125,2.021484375,1.58203125,1.723632813,1
2.021484375,1.81640625,1.630859375,1.591796875,1.69921875,1.962890625,0.33203125,0.327148438,0.33203125,1.591796875,1.69921875,1.962890625,2.006835938,1.577148438,1.743164063,1
2.036132813,1.826171875,1.62109375,1.352539063,1.611328125,2.065429688,0.327148438,0.336914063,0.317382813,1.352539063,1.611328125,2.065429688,1.967773438,1.5234375,1.743164063,1
2.094726563,1.762695313,1.606445313,1.66015625,1.752929688,2.03125,0.322265625,0.327148438,0.327148438,1.66015625,1.752929688,2.03125,1.977539063,1.6015625,1.796875,1
2.080078125,1.782226563,1.713867188,1.704101563,1.713867188,2.084960938,0.356445313,0.322265625,0.346679688,1.704101563,1.713867188,2.084960938,1.997070313,1.547851563,1.723632813,1
2.026367188,1.845703125,1.650390625,1.640625,1.650390625,2.192382813,0.33203125,0.322265625,0.33203125,1.640625,1.650390625,2.192382813,2.006835938,1.5234375,1.801757813,1
2.12890625,1.787109375,1.655273438,1.635742188,1.708984375,2.045898438,0.346679688,0.322265625,0.366210938,1.635742188,1.708984375,2.045898438,1.958007813,1.625976563,1.801757813,1
2.28515625,1.850585938,1.127929688,1.684570313,1.728515625,2.119140625,0.336914063,0.341796875,0.3515625,1.684570313,1.728515625,2.119140625,2.016601563,1.577148438,1.708984375,1
2.026367188,1.8359375,1.669921875,1.635742188,1.674804688,2.138671875,0.341796875,0.336914063,0.33203125,1.635742188,1.674804688,2.138671875,2.01171875,1.596679688,1.71875,1
2.12890625,1.840820313,1.640625,1.665039063,1.752929688,2.03125,0.336914063,0.327148438,0.33203125,1.665039063,1.752929688,2.03125,2.01171875,1.577148438,1.796875,1
2.119140625,1.77734375,1.591796875,1.6796875,1.752929688,2.065429688,0.336914063,0.346679688,0.385742188,1.6796875,1.752929688,2.065429688,2.021484375,1.567382813,1.772460938,1
2.060546875,1.8359375,1.669921875,1.557617188,1.743164063,1.923828125,0.33203125,0.327148438,0.327148438,1.557617188,1.743164063,1.923828125,2.016601563,1.616210938,1.743164063,1
2.045898438,1.81640625,1.630859375,1.865234375,1.782226563,2.290039063,0.322265625,0.322265625,0.234375,1.865234375,1.782226563,2.290039063,1.943359375,1.518554688,1.767578125,1
1.943359375,1.77734375,1.77734375,1.665039063,1.752929688,2.041015625,0.341796875,0.33203125,0.33203125,1.665039063,1.752929688,2.041015625,1.987304688,1.630859375,1.806640625,1
2.094726563,1.728515625,1.752929688,1.69921875,1.743164063,2.099609375,0.346679688,0.327148438,0.341796875,1.69921875,1.743164063,2.099609375,2.060546875,1.591796875,1.689453125,1
2.041015625,1.845703125,1.66015625,1.62109375,1.694335938,2.104492188,0.336914063,0.327148438,0.341796875,1.62109375,1.694335938,2.104492188,2.03125,1.625976563,1.743164063,1
2.114257813,1.81640625,1.640625,1.665039063,1.69921875,2.021484375,0.327148438,0.322265625,0.288085938,1.665039063,1.69921875,2.021484375,2.05078125,1.58203125,1.748046875,1
2.021484375,1.767578125,1.713867188,1.6796875,1.748046875,2.05078125,0.341796875,0.341796875,0.361328125,1.6796875,1.748046875,2.05078125,2.153320313,1.552734375,1.728515625,1
2.045898438,1.811523438,1.762695313,1.9140625,1.767578125,1.967773438,0.336914063,0.336914063,0.341796875,1.9140625,1.767578125,1.967773438,2.045898438,1.591796875,1.733398438,1
2.03125,1.845703125,1.665039063,1.748046875,1.6796875,2.08984375,0.33203125,0.322265625,0.322265625,1.748046875,1.6796875,2.08984375,2.094726563,1.586914063,1.704101563,1
2.05078125,1.748046875,1.494140625,1.645507813,1.767578125,2.045898438,0.322265625,0.327148438,0.356445313,1.645507813,1.767578125,2.045898438,2.001953125,1.606445313,1.796875,1
2.231445313,1.806640625,1.440429688,1.71875,1.752929688,2.080078125,0.322265625,0.33203125,0.33203125,1.71875,1.752929688,2.080078125,2.03125,1.577148438,1.684570313,1
2.041015625,1.831054688,1.689453125,1.635742188,1.7578125,2.01171875,0.3515625,0.33203125,0.33203125,1.635742188,1.7578125,2.01171875,2.021484375,1.611328125,1.743164063,1
2.182617188,1.870117188,1.669921875,1.650390625,1.752929688,2.05078125,0.341796875,0.336914063,0.366210938,1.650390625,1.752929688,2.05078125,2.03125,1.596679688,1.81640625,1
2.221679688,1.865234375,1.342773438,1.694335938,1.762695313,2.080078125,0.33203125,0.327148438,0.327148438,1.694335938,1.762695313,2.080078125,1.977539063,1.557617188,1.821289063,1
2.05078125,1.840820313,1.694335938,1.630859375,1.6796875,1.9140625,0.33203125,0.336914063,0.346679688,1.630859375,1.6796875,1.9140625,2.016601563,1.611328125,1.71875,1
2.060546875,1.81640625,1.645507813,0.766601563,1.6796875,2.075195313,0.317382813,0.336914063,0.322265625,0.766601563,1.6796875,2.075195313,1.982421875,1.567382813,1.782226563,1
1.840820313,1.791992188,1.69921875,1.674804688,1.762695313,2.055664063,0.33203125,0.346679688,0.322265625,1.674804688,1.762695313,2.055664063,1.997070313,1.5625,1.752929688,1
2.1484375,1.850585938,1.708984375,1.694335938,1.723632813,2.094726563,0.341796875,0.33203125,0.341796875,1.694335938,1.723632813,2.094726563,2.0703125,1.586914063,1.684570313,1
2.041015625,1.850585938,1.674804688,1.66015625,1.801757813,2.094726563,0.336914063,0.341796875,0.3515625,1.66015625,1.801757813,2.094726563,2.041015625,1.5625,1.811523438,1
2.041015625,1.865234375,1.650390625,1.640625,1.748046875,2.0703125,0.361328125,0.33203125,0.3515625,1.640625,1.748046875,2.0703125,2.001953125,1.5625,1.806640625,1
2.05078125,1.811523438,1.962890625,1.674804688,1.733398438,2.065429688,0.385742188,0.366210938,0.380859375,1.674804688,1.733398438,2.065429688,2.05078125,1.6015625,1.748046875,1
2.05078125,1.865234375,1.6796875,1.655273438,1.748046875,2.041015625,0.385742188,0.361328125,0.375976563,1.655273438,1.748046875,2.041015625,2.021484375,1.6015625,1.77734375,1
2.055664063,1.85546875,1.640625,1.982421875,1.782226563,2.026367188,0.346679688,0.33203125,0.322265625,1.982421875,1.782226563,2.026367188,2.01171875,1.58203125,1.791992188,1
2.05078125,1.748046875,1.708984375,1.6796875,1.743164063,2.0703125,0.346679688,0.341796875,0.322265625,1.6796875,1.743164063,2.0703125,2.080078125,1.54296875,1.821289063,1
2.03125,1.826171875,1.669921875,1.616210938,1.811523438,1.85546875,0.341796875,0.33203125,0.346679688,1.616210938,1.811523438,1.85546875,2.026367188,1.611328125,1.728515625,1
2.060546875,1.826171875,1.630859375,2.182617188,1.5625,2.299804688,0.3125,0.33203125,0.29296875,2.182617188,1.5625,2.299804688,1.967773438,1.567382813,1.787109375,1
1.93359375,1.77734375,1.821289063,1.66015625,1.772460938,2.055664063,0.33203125,0.336914063,0.33203125,1.66015625,1.772460938,2.055664063,2.001953125,1.625976563,1.81640625,1
2.36328125,1.762695313,1.674804688,1.577148438,1.748046875,1.962890625,0.336914063,0.346679688,0.3515625,1.577148438,1.748046875,1.962890625,2.01171875,1.58203125,1.7578125,1
2.05078125,1.831054688,1.635742188,2.138671875,1.528320313,2.084960938,0.33203125,0.3125,0.302734375,2.138671875,1.528320313,2.084960938,1.948242188,1.5234375,1.796875,1
1.884765625,1.767578125,1.801757813,1.674804688,1.748046875,2.055664063,0.341796875,0.33203125,0.327148438,1.674804688,1.748046875,2.055664063,1.982421875,1.611328125,1.796875,1
